id,authors,title,abstract,url,location,booth
P1232,Eunhwa Song: KAIST; Minju Baeck: KAIST; Jihyeon Lee:  Korea Advanced Institute of Science and Technology; Seo Young Oh: KAIST; Dooyoung Kim: KAIST; Woontack Woo: KAIST ; Jeongmi Lee: KAIST; Sang Ho Yoon: KAIST,"Memo:me, an AR Sticky Note With Priority-Based Color Transition and On-Time Reminder","We propose Memo:me, an AR sticky note with priority-based color transition and on-time reminders in smartphones. For the priority-based color transition, the user can choose by himself among three different colors, or the system changes the color automatically 10
minutes before the entered time. For the on-time reminder, Memo:me provides a visual notification and a sound at the designated time. We enabled users to create virtual notes on planes, or carry daily objects with the virtual notes attached. We expect that our system would benefit users to manage their tasks in a time-appropriate manner.",,Session/Server 2,
P1235,Ruiqi Chen: Duke Kunshan University; Shuhe Wang: Duke Kunshan University; Xuhai Xu: University of Washington; Lan Wei: Duke Kunshan University; Yuling Sun: East China Normal University; Xin Tong: Duke Kunshan University,Design and Evaluation of a VR Therapy for Patients with Mild Cognitive Impairment and Dementia: Perspectives from Patients and Stakeholders,"Immersive virtual reality (VR) technology has shown great promise in intervening in Mild Cognitive Impairment (MCI) and Mild Dementia (MD) patients' cognitive therapies. However, current VR applications mainly focus on task performances, ignoring the significant values of other stakeholders (caregivers and therapists) and their roles in MCI/MD patients' therapies. We designed a VR way-finding cognitive task and evaluated its usability and effectiveness by interviewing both MCI/MD patients and stakeholders. Findings suggest that the interventions of stakeholders can improve the performance of the participants. Besides, we identified several significant factors in designing VR cognitive tasks for patients with MCI/MD.",,Session/Server 2,48
P1236,Nicha Vanichvoranun: Korea Advanced Institute of Science and Technology(KAIST); Sang Ho Yoon: KAIST,A Lightweight Wearable Multi-joint Force Feedback for High Definition Grasping in VR,Various research develops kinesthetic gloves that only render force on the distal interphalangeal joints (DIP) and often require a complex mechanism. Our research proposes a novel design of a wearable haptic device enabling kinesthetic feedback to all finger joints to promote precise grasping in VR. We employ electrostatic-based force feedback to form a clutch mechanism that we extend to all finger joints. Using the electrostatic-based clutch allows us to maintain a thin and light form factor for devising the prototype. Our proposed method supports a blocking force of up to 30N per joint.,,Session/Server 2,49
P1237,Yanheng Li: City University of Hong Kong; Long Bai: The Chinese University of Hong Kong; Yaxuan MAO: City University of Hong Kong; Xuening Peng: Duke Kunshan University; Zehao Zhang: University of Waterloo; Xin Tong: Duke Kunshan University; RAY LC: City University of Hong Kong,The Exploration and Evaluation of Generating Affective 360° Panoramic VR Environments Through Neural Style Transfer,"Affective virtual reality (VR) environments with varying visual style can impact users’ valence and arousal responses. We applied Neural Style Transfer (NST) to generate 360° VR environments that elicited users’ varied valence and arousal responses. From a user study with 30 participants, findings suggested that generative VR environments changed participants’ arousal responses but not their valence levels. The generated visual features, e.g., textures and colors, also altered participants’ affective perceptions. Our work contributes novel insights about how users respond to generative VR environments and provided a strategy for creating affective VR environments without altering content.",,Session/Server 2,50
P1245,Xin Yi: Tsinghua University; Ziyu Han: Carnegie Mellon University; Xinge Liu: Tsinghua University; Yutong Ren: Duke Kunshan University; Xin Tong: Duke Kunshan University; Yan Kong: CS; Hewu Li: Tsinghua University,"Catch my Eyebrow, Catch my Mind: Examining the Effect of Upper Facial Expressions on Emotional Experience for VR Avatars","Capturing the movement of the upper face in social VR was challenging due to the head-mounted display's occlusion, which hinders accurate emotional expression. In this paper, we conducted two user studies to examine the effect of upper facial expressions on users' emotional recognition ability with VR avatars. Study 1 found that compared with eyelids, restricting the movement of eyebrows would yield greater difficulty for the users to recognize the expressed emotions of 3D avatars. Study 2 further tested different movement amplitudes of the upper facial expressions and results showed that the most realistic movement amplitude was optimal when balancing the tradeoff between emotion recognition accuracy and the Uncanny Valley effect.",,Session/Server 2,51
P1256,Nadine Wagener: University of Bremen; Johannes Schöning: University of St. Gallen; Yvonne Rogers: UCL ; Jasmin Niess: University of St. Gallen,Letting It Go: Four Design Concepts to Support Emotion Regulation in Virtual Reality,"Depicting emotions, both in reality (e.g. art therapy) and in virtual reality (VR), is an established method for emotion regulation (ER), promoting reflection, behaviour change and mental well-being. However, the specific ways in which users engage with and process negative emotions in VR remains unclear. In this study, we conducted expert interviews with psychotherapists and collaboratively identified design requirements for VR interventions that support the processing of negative emotions. Our findings highlight the potential of VR to facilitate the transition from negative to positive experiences. Based on these findings, we propose specific design concepts for using VR as positive technology for emotion regulation.",,Session/Server 2,
P1279,"Elisabeth Mayer: Leibniz Supercomputing Centre, Bavarian Academy of Sciences and Humanities; Rubén Jesús García-Hernández: Ludwig Maximilians Universität München; Daniel Kolb: Leibniz Supercomputing Centre; Jutta Dreer: Leibniz Supercomputing Centre, Bavarian Academy of Science and Humanities; Simone Mueller: Leibniz Supercomputing Centre; Thomas Odaker: Leibniz Supercomputing Centre; Dieter August Kranzlmüller: Bavarian Academy of Sciences and Humanities","Ten years of Immersive VR Installations - Past, Present and Future","Virtual Reality (VR) has found application in many fields including art history, education, research, and smart industry. Immersive 3D screens, large-scale displays, and CAVE systems are time-tested VR installations in research and scientific visualization. In this paper, we present learnings and insights from ten years of operating and maintaining a visualization center with large scale immersive displays and installations. Our report focuses on the installations themselves as well as the various developments of the center over time. In addition, we discuss the advantages, challenges and future development of a location-based VR center.",,Session/Server 2,
P1300,Jilin Tang: NetEase Fuxi AI Lab; Lincheng Li: NetEase Fuxi AI Lab; Jie Hou: Netease Fuxi AI Lab; Haoran Xin: Netease Fuxi AI Lab; Xin Yu: Faculty of Engineering and Information Technology,A Divide-and-conquer Solution to 3D Human Motion Estimation from Raw MoCap Data,"Marker-based optical motion capture (MoCap) aims to estimate 3D human motions from a sequence of input raw markers. In this paper, we propose a divide-and-conquer strategy based MoCap solving network that accurately retrieves 3D human skeleton motions from raw marker sequences in real-time. Our core idea is to decompose the task of direct estimation of global human motion from all markers into first solving sub-motions of local parts and then aggregating sub-motions into a global one to achieve accurate motion estimation.",,Session/Server 2,52
P1314,Marta Brescia-Zapata: Universitat Autònoma de Barcelona; Pilar Orero: Universitat Autònoma de Barcelona; Andrew Duchowski: Clemson University; Chris J Hughes: Salford University; Krzysztof Krejtz: SWPS University of Social Sciences and Humanities,Eye-tracked Evaluation of Subtitles in Immersive VR 360 Video,The present paper presents an analysis of eye-tracked visual attention to subtitles within immersive media. The study relies on an imple- mentation of 360◦ video rendering with eye movements recorded in Virtual Reality. Two characteristics of immersive subtitles (position and color) are compared and then evaluated in terms of perceived task load and cognitive processing of the content. Results are in- triguing showing that head-locked subtitles afford more focal visual inspection of the scene and presumably better comprehension. This type of in-depth analysis would not be possible without the eye movement analyses.,,Session/Server 2,53
P1342,Pengfei Zhou: Shandong University of Science and Technology; Yongtang Bao: Shandong University of Science and Technology; Yue Qi: Beihang University,Learning Detailed 3D Face via CLIP Model from Monocular Image,"3D morphable face models (3DMMs) methods cannot accurately estimate facial expressions and geometric details. We propose a framework for regressing 3D facial expressions and geometric details to address this problem. First, we propose a parameter refinement module to learn rich feature representations. Second, a novel feature consistency loss during training is designed, which exploits the powerful representation ability of CLIP (Contrastive-Language-Image-Pretraining) to capture facial expressions and geometric details. Finally, we leverage text-guided expression-specific transfer for 3D face reconstruction. Our method achieves significant performance in terms of reconstructed expressions and geometric details.",,Session/Server 2,
P1353,Tianzhen Dong: Shanghai Institute of Technology; Yuntao Bai: Shanghai Institute of Technology; Qing Zhang: Shanghai Institute of Technology; Yi Zhang: Shanghai Institute of Technology,Motion Analysis and Reconstruction of Human Joint Regions from Sparse RGBD Images,"We propose a motion deformation analysis framework that can reconstruct the joint region of dynamic human only depending on extremely sparse RGBD images. In the framework, we analyze the deformation mechanism of the joint region from the perspective of its internal material. The non-rigid deformation of a joint region is transformed into the elastic deformation of multiple elements by introducing Finite Element Method. Considering the influence of joint position on the motion deformation analysis, we optimize the joint positions obtained from skeleton tracking prior. Experimental results verify the rationality and effectiveness of our framework.",,Session/Server 2,
P1372,yuhi tani: Keio University; Akemi Kobayashi: NTT Communication Science Laboratories; Katsutoshi Masai: NTT Communication Science Laboratories; Takehiro Fukuda: NTT Communication Science Laboratotries; Maki Sugimoto: Keio University; Toshitaka Kimura: NTT Communication Science Laboratories,Assessing Individual Decision-Making Skill by Manipulating Predictive and Unpredictive Cues in Virtual Baseball Batting Environment,"We propose a virtual reality (VR) baseball batting system for assessing individual decision-making skill based on swing judgement of pitch types and  the underlying prediction ability by manipulating combinations of pitching motion and ball trajectory cues. Our analysis of data from 10 elite baseball players revealed highly accurate swing motions in conditions during which the batter made precise swing decisions. Delays in swing motion were observed in conditions during which predictive cues were mismatched. Our findings indicated that decision-making based on pitch type influences the inherent stability of decision and accuracy of hitting, and that most batters made decisions based on pitching motion cues rather than on ball trajectory.",,Session/Server 2,
P1382,Jian Wu: Beihang University; Lili Wang: Beihang University; Wei Ke: Polytechnic University,Interactive Panoramic Ray Tracing for Mixed 360° RGBD Videos,"This paper introduces an interactive panoramic ray tracing method for rendering photo-realistic illumination and shadow effects in real-time when inserting virtual objects into 360° RGBD videos. A sparse sampling ray generation method is proposed to accelerate the tracing process by reducing the number of rays that need to be emitted in ray tracing. We tested our method in some natural and synthetic scenes. The results show that our method can generate visually photo-realistic frames for virtual objects in 360° RGBD videos in real-time, making the rendering results more natural and credible.",,Session/Server 2,54
P1391,"Esmée Henrieke Anne de Haas: KAIST (Korea Advanced Institute of Science and Technology); Yiming Huang: Hong Kong University of Science and Technology, Korea Advanced Institute of Science and Technology; Carlos Bermejo Fernandez: Hong Kong University of Science and Technology; Zijun Lin: London School of Economics and Political Science; Pan Hui: The Hong Kong University of Science and Technology; Lik-Hang Lee: The Hong Kong Polytechnic University",Towards Trustworthy Augmented Reality in the Metaverse Era: Probing Manipulative Designs in Virtual-Physical Commercial Platforms,"E-commerce has become an important activity where new advances in technology shape the shopper experience. At the same time, the metaverse is seen as the next milestone to revolutionize the e-commerce experience, where immersion, realism, and ubiquity are its main features. However, under such circumstances, manipulative designs to `trick' users toward intended choices or outcomes can become more effective. This paper sheds light on the design space of manipulative techniques in e-commerce applications for the metaverse, reinforcing our understanding of interface design guidelines and counteracting malicious practices.",,Session/Server 2,55
P1395,Qian Zhang: University of North Carolina at Chapel Hill; Akshay Paruchuri: University of North Carolina at Chapel Hill; YoungWoon Cha: Gachon University; Jiabin Huang: University of Maryland; Jade Kandel: UNC Chapel Hill; Howard Jiang: University of North Carolina at Chapel Hill; Adrian Ilie: University of North Carolina at Chapel Hill; Andrei State: University of North Carolina at Chapel Hill; Danielle Albers Szafir: University of North Carolina-Chapel Hill; Daniel Szafir: University of North Carolina at Chapel Hill; Henry Fuchs: University of North Carolina at Chapel Hill,Reconstruction of Human Body Pose and Appearance Using Body-Worn IMUs and a Nearby Camera View for Collaborative Egocentric Telepresence,"We envision a future in which telepresence is available to users anytime and anywhere, enabled by sensors and displays embedded in accessories worn daily, such as watches, jewelry, belt buckles, shoes, and eyeglasses. We present a collaborative approach to 3D reconstruction that combines a set of IMUs worn by a target person with an external view from another nearby person wearing an AR headset, used for estimating the target person’s body pose and reconstructing their appearance, respectively.",,Session/Server 2,56
P1397,Yuzhong Chen: Fuzhou University; Qijin Shen: Fuzhou University; Yuzhen Niu: Fuzhou University; Wenxi Liu: Fuzhou University,Multi-Agent Reinforcement Learning for Visual Comfort Enhancement of Casual Stereoscopic Photography,"The goal of casual stereoscopic photography is to allow ordinary users to create a stereoscopic photo using two photos taken casually by a monocular camera. In this poster, we propose a multi-agent reinforcement learning framework for visual comfort enhancement of casual stereoscopic photography. Each agent calculates a homography matrix based on the positions of four corners before and after the offsets. Furthermore, we propose a hierarchical stereo transformer based on window attention, which enhances and fuses multiscale correlations between left and right views. Experimental results show that our proposed method achieves superior performance to the state-of-the-art methods.",,Session/Server 2,57
P1402,"David Sibrina: Durham University; Sarath Bethapudi MBBS, MRCP, FRCR: University Hospital of North Durham; George Alex Koulieris: Durham University",A Virtual Reality System for the Assessment of Patients with Lower Limb Rotational Abnormalities,Rotational lower limb abnormalities cause patellar mal-tracking which impacts young patients. Repetitive patellar dislocation may require knee arthroplasty. Surgeons employ CT to identify rotational abnormalities and make surgical decisions. Recent studies also demonstrated that immersive 3D visualisation is preferred when examining 3D volumes of patient’s data. We describe a prototype VR system that allows orthopaedic surgeons assess patients' lower limb anatomy in an immersive three-dimensional environment and simulate the effects of surgical procedures such as corrective osteotomies on a standalone VR headset. Preliminary results show an increased understanding of the patient’s specific anatomy and predicted surgery outcomes.,,Session/Server 2,
P1410,Cyan DeVeaux: Stanford University; David Matthew Markowitz: University of Oregon; Eugy Han: Stanford University; Mark Roman Miller: Stanford University; Jeff Hancock: Stanford University; Jeremy Bailenson: Stanford University,Descriptive Linguistic Patterns of Group Conversations in VR,"Although talking is one of the most common activities in social VR, there is little empirical work identifying what people say and how they communicate in immersive, virtual settings. The current paper addresses this opportunity by performing automated text analysis on over 4,800 minutes of in-VR, small group conversations. These conversations took place over the span of two months during a university course where 171 students attended discussion sections via head-mounted displays. We provide a methodology for analyzing verbal communication along two dimensions: content and structure. We implement methods to describe linguistic patterns from the class and introduce a preliminary VR Dictionary.",,Session/Server 2,
P1421,Nikolaos Chatziantoniou: The University of Tokyo; Akimi Oyanagi: The University of Tokyo; Kenichiro Ito: The University of Tokyo; Kazuma Aoyama: The University of Tokyo; Hideaki Kuzuoka: The University of Tokyo; Tomohiro Amemiya: The University of Tokyo,Inducing joint attention between users by visual guidance with blur effects,"Attracting a learner’s attention towards desired regions is imperative for immersive training applications. However, direct view manipulation can induce cybesickness and overt visual cues decrease immersion and distract from the training process. We propose and evaluate a technique to subtly and effortlessly guide the follower's visual attention, by blurring their field of view based on the leader's head orientation. We compared the performance of our technique against a cross-shaped head gaze indicator in alignment of moving viewport and object searching tasks. Results suggest that our technique can prompt joint attention between users in shared perspective virtual reality systems, with less induced cybersickness, workload and distraction.",,Session/Server 2,58
P1424,Yitong Sun: Royal College of Art; Hanchun Wang: Imperial College London; Pinar Satilmis: Birmingham City University; Narges Pourshahrokhi: Royal College of Art; Carlo Harvey: Birmingham City University; Ali Asadipour: Royal College of Art,Predicting the Light Spectrum of Virtual Reality Scenarios for Non-Image-Forming Visual Evaluation,"Virtual reality (VR) headsets, while providing realistic simulated environments, are also over-stimulating the human eye, particularly for the Non-Image-Forming (NIF) visual system. Therefore, it is crucial to predict the spectrum emitted by the VR headset and to perform light stimulation evaluations during the virtual environment construction phase. We propose a framework for spectrum prediction of VR scenes only by importing a pre-acquired optical profile of the VR headset. It is successively converted into ""Five Photoreceptors Radiation Efficacy"" (FPRE) maps and the ""Melanopic Equivalent Daylight Illuminance"" (M-EDI) value to visually predict the detailed stimulation of virtual scenes to the human eye.",,Session/Server 2,
P1433,Qinjun Jiang: UIUC; Muhammad Huzaifa: UIUC; William Sentosa: UIUC; Jeffrey Zhang: UIUC; Steven Gao: UIUC; Yihan Pang: UIUC; Brighten Godfrey: UIUC; Sarita Adve: UIUC,Offloading Visual-Inertial Odemetry for Low Power Extended Reality,"Achieving the full potential of extended reality (XR) requires comfortable all-day wear devices that provide immersive experiences. Unfortunately, power consumption is a constraint in designing such devices. This work reduces power consumption due to head tracking, one of the top power consumers, by offloading it to a remote server. We present a novel end-to-end XR system with visual-inertial odometry (VIO) offloaded to a remote server. Despite data compression and network latency, the system produces an end-to-end XR experience comparable to a system without offloading, while providing significant power savings. This latency and bandwidth-resilient nature of head tracking is a new and surprising result.",,Session/Server 2,59
P1434,Haiyan Jiang: Beijing Institute of Technology; Dongdong Weng: Beijing Institute of Technology; Xiaonuo Dongye: Beijing Institute of Technology; Nan Zhang: China north advanced technology generalization institute; Le Luo: Beijing Institute of technology,A Commonsense Knowledge-based Object Retrieval Approach for Virtual Reality,"Out-of-reach object retrieval is an important task in many applications in virtual reality. Hand gestures have been widely studied for object retrieval. We proposed a grasping gesture-based object retrieval approach for out-of-reach objects based on a graphical model called And-Or graphs (AOG), leveraging the scene-object occurrence, object co-occurrence, and human grasp commonsense knowledge. This approach enables users to acquire objects by using natural grasping gestures according to their experience of grasping physical objects. Importantly, users could perform the same grasping gesture for different virtual objects and perform different grasping gestures for one virtual object in the virtual environment.",,Session/Server 2,60
P1439,Ziad Ashour: King Fahd University of Petroleum and Minerals; Zohreh Shaghaghian: PassiveLogic; Wei Yan Ph.D.: Texas A&M University,An Augmented Reality Application and User Study for Understanding and Learning Architectural Representations,"The research employed BIMxAR, a Building Information Modeling-enabled AR educational tool with novel visualization features to support learning and understanding construction systems, materials configuration, and 3D section views of complex building structures. We validated the research through a test case based on a quasi-experimental research design, in which BIMxAR was used as an intervention. Two study groups were employed – non-AR and AR. The learning gain differences within and between the groups were not statistically significant, however, the AR group perceived significantly less workload and higher performance compared to the non-AR group. These findings suggest that the AR version is an easy, useful, and convenient learning tool.",,Session/Server 2,
P1444,Marie Luisa Fiedler: University of Würzburg; Erik Wolf: University of Würzburg; Nina Döllinger: University of Würzburg; Mario Botsch: TU Dortmund University; Marc Erich Latoschik: University of Würzburg; Carolin Wienrich: University of Würzburg,Embodiment and Personalization for Self-Identification with Virtual Humans,"Our work investigates the impact of virtual human embodiment and personalization on the sense of embodiment (SoE) and self-identification (SI). We introduce preliminary items to query self-similarity (SS) and self-attribution (SA) with virtual humans as dimensions of SI. In our study, 64 participants successively observed personalized and generic-looking virtual humans, either as embodied avatars in a virtual mirror or as agents while performing tasks. They reported significantly higher SoE and SI when facing personalized virtual humans and significantly higher SoE and SA when facing embodied avatars, indicating that both factors have strong separate and complimentary influence on SoE and SI.",,Session/Server 2,61
P1446,Tangui Marchand-Guerniou: Orange Labs; Maxime Jouin: Orange Labs; Jérémy Lacoche: Orange Labs,Smooth Hand Preshaping for Visually Realistic Grasping in Virtual Reality,"In virtual reality, grasping interaction techniques that use controllers often lack a smooth transition between the neutral hand pose and the one that fits the topology of the grabbed object. This transition is referred to as preshaping.
We explore the impact on embodiment and task speed of progressively and automatically adapting the fingers' closure of the hand when it gets close to an object by anticipating the user's intention.
A comparison with existing methods suggests that this approach negatively impacts the sense of agency but does not impact task speed, body ownership, and interaction and finger movement realism.",,Session/Server 2,
P1448,Seoungyoon Kang: Korea Advanced Institute of Science and Technology; Minjae Kim: NCSOFT; Hyunjung Shim: Korea Advanced Institute of Science and Technology,F2RPC: Fake to Real Portrait Control from a Virtual Character,"This study explores a new method for generating virtual characters in video for use in virtual and augmented reality services. We propose F2RPC as a unified framework for improving both the appearance and motion of the characters, unlike previous method focusing only on one or the other. Specifically, our F2RPC consists of two modules for image destylization (AdaGPEN) and face reenactment (PCGPEN), respectively. Experimental results show that ours successfully solves the task compared to the combination of state-of-the-art destylization and reenactment method.",,Session/Server 2,
P1455,"Yang Zhou: Nanjing University; Jie Liu: Institute of Software, Chinese Academy of Sciences; Peixin Yang: Nanjing University; Xinchi Xu: Nanjing University; Bingchan Shao: Nanjing University; Guihuan Feng: Nanjing University; Bin Luo: Nanjing University",ARPad: Compound Spatial-Semantic Gesture Interaction in Augmented Reality,"In this paper, we propose the concept of compound spatial-semantic gesture interaction, in which spatial semantics is defined as the combination of world-level spatial semantics and object-level spatial semantics. The semantics of compound spatial-semantic gesture is determined by both the gesture and the spatial location of the gesture, which can increase the interaction bandwidth of gestures and improve the user experience. We present three typical compound spatial-semantic gesture application scenarios. Finally, compound spatial-semantic concepts can be applied to other interaction channels, which provides a feasible and general implementation method for expanding the interaction in Augmented Reality (AR) scenarios.",,Session/Server 2,62
P1459,Bastian Dewitz: Universität Hamburg; Sukran Karaosmanoglu: Universität Hamburg; Robert W. Lindeman: University of Canterbury; Frank Steinicke: Universität Hamburg,"Magic, Superpowers, or Empowerment? A Conceptual Framework for Magic Interaction Techniques","This poster presents an approach to systematically distinguish between interaction techniques (ITs) in the context of magic ITs in immersive virtual environments. Currently, heterogeneous terms are used in research to describe the concept of enhancing the abilities of users beyond the limits of the real world, such as magic, super-natural, hyper-natural, superhuman abilities, superpowers, augmentation or empowerment. As a first step towards clarifying and systematically defining the terminology, we propose using the orthogonal concepts of interalizability, congruence, and enhancement (or ICE-cube) as a simple yet expressive conceptual framework.",,Session/Server 2,
P1470,Soko Aoki: Kadinche; Naoki Itabashi: Kadinche; Ripandy Adha: Kadinche; Shinichi Sameshima: Kadinche; Yuki Kinoshita: Domain; Takeo Kotoku: Mizuki Shigeru Museum,Mixed Reality Guided Museum Tour: Digital Enhancement of Museum Experience,"Museums as architectural structures rely on physical objects, which limit the content of their exhibits and the frequency of updates. The aim of the research was to create a richer museum visit experience by adding digital commentary and presentation to existing exhibits through a mixed reality-based guided tour system. We utilized headsets and visual positioning system to design contents that would enable a deeper understanding of the exhibits and an enjoy- able experience. We found that more than 80 percent of participants to our experiment agreed with the effectiveness of the system and willingness to pay additional experience fees.",,Session/Server 2,
P1472,Marvin Winkler: TH Köln (University of Applied Sciences); Stefan Michael Grünvogel: TH Köln,Influence of Simulated Aerodynamic Forces on Weight Perception and Realism in Virtual Reality,"In this research, the impact of aerodynamics on the perception of weight in virtual environments was studied. A real-time aerodynamic simulation was created for objects with different shapes and weights, and an experiment was conducted to determine the correlation between subjects’ weight perception and the presence of simulated aerodynamic forces on virtual objects. The results showed that the weight of light objects was more accurately conveyed and the perceived realism was improved when simulated aerodynamic forces were included.",,Session/Server 3,
P1473,"Alejandro Martin-Gomez: Johns Hopkins University; Felix Merkl: University Hospital, LMU Munich; Alexander Winkler: Technical University of Munich; Christian Heiliger: Ludwig-Maximilians-University Hospital; Sebastian Andress: Ludwig-Maximilians-Universität München; Tianyu Song: Technical University of Munich; Ulrich Eck: Technische Universitaet Muenchen; Konrad Karcz: Ludwig-Maximilians-University Hospital; Nassir Navab: Technische Universität München",Medical Visualizations with Dynamic Shape and Depth Cues,"Navigated surgery enables physicians to perform complex tasks assisted by virtual representations of surgical tools and anatomical structures visualized using intraoperative medical images. Integrating Augmented Reality (AR) in these scenarios enriches the virtual information presented to the surgeon by utilizing a wide range of visualization techniques. In this work, we introduce a novel approach to conveying additional depth and shape information of the augmented content using dynamic visualization techniques. Compared to existing works, these techniques allow users to gather information not only from pictorial but also from kinetic depth cues.",,Session/Server 3,63
P1489,Wen Ying: University of Virginia; Seongkook Heo: University of Virginia,VRScroll: A Shape-Changing Device for Precise Sketching in Virtual Reality,"Studies have shown that incorporating physical surfaces in VR can improve sketching performance by allowing users to feel the contact and rest their pens on it. However, using physical objects or devices to reproduce the diverse shapes of virtual model surfaces can be challenging. 
We propose VRScroll, a shape-changing device that physically renders the shape of a virtual surface for users to sketch on it using a pen. By providing users with passive haptic feedback and constrained movement, VRScroll has the potential to facilitate precise sketching on virtual surfaces.",,Session/Server 3,64
P1499,Jie Guan: OCAD University; Alexis Morris: OCAD University; Jay Irizawa: OCAD University ,Extending the Metaverse: Hyper-Connected Smart Environments with Mixed Reality and the Internet of Things,"The metaverse, the collection of technologies that provide a virtual twin of the real world via mixed reality, internet of things, and others, is gaining prominence. However, the metaverse faces challenges as it grows toward mainstream adoption. Among these is the lack of strong connections between metaverse objects and traditional physical objects and environments. This work explores a framework for bridging the physical environment and the metaverse with internet-of-things objects and mixed reality designs. The contributions include: i) an architectural framework for extending the metaverse, ii) design prototypes using the framework. Together, this exploration advances toward a more cohesive, hyper-connected metaverse smart environment.",,Session/Server 3,
P1514,Samad Roohi: La Trobe University; Richard Skarbez: La Trobe University,A simulation study investigating a novel method for emotion transfer between virtual humans,"Affective – that is, emotionally aware – interactions with virtual humans contribute to improved user experience in both immersive and non-immersive virtual worlds. Some important open problems in this area are how to generate plausible moment-to-moment emotions in virtual humans, how to enable and model the transfer of emotions between multiple virtual humans, and how these emotions change and are changed by the environment. Motivated by these open questions, this paper presents a simulation study for the computational models of emotion and its shift and transference between characters.",,Session/Server 3,
P1517,"Fengjiao Zou: Clemson University; Jennifer Ogle: Clemson University; Weimin Jin: Arcadis U.S., Inc.; Patrick Gerard: Clemson University; Daniel D PETTY PETTY: 6D Simulations; Andrew Robb: Clemson University",Pedestrian Behavior Interacting with Autonomous Vehicles: Role of AV Operation and Signal Indication and Roadway Infrastructure,"Interacting with pedestrians is challenging for Autonomous vehicles (AVs). This study evaluates how AV operations /associated signaling and roadway infrastructure affect pedestrian behavior in virtual reality. AVs were designed with different operations and signal indications, including negotiating with no signal, negotiating with a yellow signal, and yellow/blue negotiating/no-yield indications. Results show that AV signal significantly impacts pedestrians' accepted gap, walking time, and waiting time. Pedestrians chose the largest open gap between cars with AV showing no signal, and had the slowest crossing speed with AV showing a yellow signal indication. Roadway infrastructure affects pedestrian walking time and waiting time.",,Session/Server 3,
P1528,Qifan Zhang: Beihang University; Shibang Xiao: Beihang University; Yunchi Cen: Beihang University; Jing Han: Beihang University; Xiaohui Liang: Beihang University,Global Physical Prior Based Smoke Reconstruction for AR,"Fluid is a common natural phenomenon and often appears in various VR/AR applications. Several works use sparse view images and integrate physical priors to improve reconstruction results. However, existing works only consider physical priors between adjacent frames. 
In our work, we propose a differentiable fluid simulator combined with a differentiable renderer for fluid reconstruction, which can make full use of global physical priors among long series. Furthermore, we introduce divergence-free Laplacian eigenfunctions as velocity bases to improve efficiency and save memory. We demonstrate our method on both synthetic and real data and show that it can produce better results.",,Session/Server 3,65
P1529,Martin Mišiak: University of Würzburg; Arnulph Fuhrmann: TH Köln; Marc Erich Latoschik: University of Würzburg,A Subjective Quality Assessment of Temporally Reprojected Specular Reflections in Virtual Reality,"Temporal reprojection is a popular method for mitigating sampling artifacts from a variety of sources. This work investigates it's impact on the subjective quality of specular reflections in Virtual Reality(VR). Our results show that temporal reprojection is highly effective at improving the visual comfort of specular materials, especially at low sample counts. A slightly diminished effect could also be observed in improving the subjective accuracy of the resulting reflection.",,Session/Server 3,
P1537,"Mutian Liu: School of Mechatronic Engineering and Automation, Shanghai University; Banghua Yang: School of Mechatronic Engineering and Automation, Shanghai University; Mengdie Xu: School of Mechatronic Engineering and Automation, Shanghai University; Peng Zan: School of Mechatronic Engineering and Automation, Shanghai University; Xinxing Xia: Shanghai University",Exploring Quantitative Assessment of Cybersickness in Virtual Reality Using EEG Signals and a CNN-LSTM Network,"Cybersickness in the virtual reality (VR) environment poses a significant challenge to the user experience. In this paper, we evaluate VR cybersickness quantitatively based on electroencephalography (EEG). We designed a novel experimental paradigm to generate cybersickness based on the virtual rotation of the user's head and collected the corresponding EEG signals. A novel deep learning framework combing a convolutional neural network (CNN) with long short-term memory (LSTM) was proposed to predict cybersickness based on the EEG signals. With the proposed method, a meaningful evaluation of cybersickness is achieved. We further investigated the brain frequency-domain physiological characteristics at different levels of cybersickness.",,Session/Server 3,66
P1543,Tianfang Lin: TU Dresden; Zhongyuan Yu: TU Dresden; Nico Volkens: TU Dresden; Matthew McGinity: Technische Universität Dresden; Stefan Gumhold: TU Dresden,An Immersive Labeling Method for Large Point Clouds,"3D point clouds often require accurate labeling and semantic information. However, in the absence of fully automated methods, such labeling must be performed manually, which can prove extremely time and labour intensive. To address this, we propose a novel hybrid CPU/GPU-based algorithm allowing instantaneous selection and modification of points supporting very large point clouds. Our tool provides a palette of 3D interactions for efficient viewing, selection and labeling of points using head-mounted VR and controllers. We evaluate our method with 25 users on tasks involving large point clouds and find convincing results that support the use case of VR-based point cloud labeling.",,Session/Server 3,67
