id,authors,title,abstract,url,location,booth
P1235,Ruiqi Chen: Duke Kunshan University; Shuhe Wang: Duke Kunshan University; Xuhai Xu: University of Washington; Lan Wei: Duke Kunshan University; Yuling Sun: East China Normal University; Xin Tong: Duke Kunshan University,Design and Evaluation of a VR Therapy for Patients with Mild Cognitive Impairment and Dementia: Perspectives from Patients and Stakeholders,"Immersive virtual reality (VR) technology has shown great promise in intervening in Mild Cognitive Impairment (MCI) and Mild Dementia (MD) patients' cognitive therapies. However, current VR applications mainly focus on task performances, ignoring the significant values of other stakeholders (caregivers and therapists) and their roles in MCI/MD patients' therapies. We designed a VR way-finding cognitive task and evaluated its usability and effectiveness by interviewing both MCI/MD patients and stakeholders. Findings suggest that the interventions of stakeholders can improve the performance of the participants. Besides, we identified several significant factors in designing VR cognitive tasks for patients with MCI/MD.",,Session/Server 2,
P1236,Nicha Vanichvoranun: Korea Advanced Institute of Science and Technology(KAIST); Sang Ho Yoon: KAIST,A Lightweight Wearable Multi-joint Force Feedback for High Definition Grasping in VR,Various research develops kinesthetic gloves that only render force on the distal interphalangeal joints (DIP) and often require a complex mechanism. Our research proposes a novel design of a wearable haptic device enabling kinesthetic feedback to all finger joints to promote precise grasping in VR. We employ electrostatic-based force feedback to form a clutch mechanism that we extend to all finger joints. Using the electrostatic-based clutch allows us to maintain a thin and light form factor for devising the prototype. Our proposed method supports a blocking force of up to 30N per joint.,,Session/Server 2,
P1238,Graham Wilson: University of Glasgow; Mark McGill: University of Glasgow; Daniel Medeiros: University of Glasgow; Stephen Anthony Brewster: University of Glasgow,A Lack of Restraint: Comparing Virtual Reality Interaction Techniques for Constrained Transport Seating,"Standalone Virtual Reality (VR) headsets can now be used in cars, trains and planes. However, the spaces around transport seating are constrained by other seats, walls and passengers, leaving users with little space in which to interact safely and acceptably. Therefore, they cannot use most commercial VR applications, as they are designed for unobstructed 1-2m2 home environments. In this paper, we conducted a gamified user study to test whether three at-a-distance interaction techniques from the literature could be adapted to support common VR movement inputs identified from commercial games, and so equalise the interaction capabilities of at-home and constrained users.",,Session/Server 2,
P1243,Masatoshi Iuchi: Graduate School of Science and Technology; Yuito Hirohashi: Faculty of Science and Engineering; Hiromasa Oku: Faculty of Informatics,Proposal for an aerial display using dynamic projection mapping on a distant flying screen,"In this study, we propose a method for an aerial display.
The method uses a high-speed gaze control system and a laser display to perform projection mapping on a screen at a distance, which is suspended from a flying drone.
A prototype system was developed, and performance evaluation and application experiments were conducted.
In the performance evaluation, it was confirmed that the system was capable of controlling the gaze over a wide range and of performing dynamic projection mapping on a distant object 200 m away.
In application experiments, dynamic projection mapping was successfully performed on a screen attached to a drone in flight at a distance of approximately 36 m, demonstrating the effectiveness of the proposed method.",,Session/Server 2,
P1250,Junjie Chen: East China Normal University; Chenhui Li: East China Normal University; Sicheng Song: East China Normal University; Changbo Wang: East China Normal University,"iARVis: Mobile AR Based Declarative Information Visualization Authoring, Exploring and Sharing","We present iARVis, a proof-of-concept toolkit for creating, experiencing, and sharing mobile AR-based information visualization environments, which frequently necessitate low-level programming expertise and lengthy hand encodings to construct. We present a declarative approach for defining the AR environment, including how information is automatically positioned, laid out, and interacted with to improve construction efficiency. We also present advanced features such as hot-reload, persistence and continuity, etc., to ensure convenient creation for designers and seamless experiences for users. To demonstrate the viability and extensibility, we evaluate iARVis using different use cases along with performance evaluation and expert reviews.",,Session/Server 2,
P1255,Jinghuai Lin: University of Würzburg; Johrine Cronjé: University of Würzburg; Ivo Käthner: University of Würzburg; Paul Pauli: University of Würzburg; Marc Erich Latoschik: University of Würzburg,Measuring Interpersonal Trust towards Virtual Humans with a Virtual Maze Paradigm,"This work proposes a validated behavioural tool to measure interpersonal trust towards a specific virtual social interaction partner in social VR. The task of the users (the trustors) is to navigate through a maze in virtual reality, where they can interact with a virtual human (the trustee). In the validation study, participants interacting with a trustworthy avatar asked for advice more often than those interacting with an untrustworthy avatar, indicating that the paradigm is sensitive to the differences in interpersonal trust and can be used to measure trust towards virtual humans.",,Session/Server 2,
P1265,Qiang Qu: The University of Sydney; Xiaoming Chen: Beijing Technology and Business University; Yuk Ying Chung: The University of Sydney; Weidong Cai: The University of Sydney,LFACon: Introducing Anglewise Attentions to Light Field Space in No-reference Quality Assessment,"Compared to 2D image assessment, light field image quality assessment (LFIQA) needs to consider not only the image quality in spatial domain but also the quality consistency in angular domain. In this paper, we propose a novel concept of “anglewise attention” by introducing a multihead self-attention mechanism to the angular domain of a light field image (LFI). This mechanism better reflects the LFI quality. Based on the proposed anglewise attention, we further propose our light field attentional convolutional neural network (LFACon) as an LFIQA metric. Our experimental results show that the proposed LFACon metric significantly outperforms the state-of-the-art LFIQA metrics.",,Session/Server 2,
P1270,Ajoy Savio Fernandes: Meta; T. Scott Murdison: Meta; Michael J Proulx: Reality Labs Research,Leveling the Playing Field: A Comparative Reevaluation of Unmodified Eye-Tracking as an Input and Interaction Modality for VR,"Here we establish a much-needed baseline for evaluating eye tracking interactions for AR/VR targeting and selecting tasks, including both traditional standards and those more aligned with AR/VR interactions today. In a targeting and button press selection task, we compare completely unadjusted, cursor-less, eye tracking to controller and head tracking, which both had cursors. Unmodified eye tracking, without any form of a cursor, or feedback, outperformed the head and performed comparably to the controller in throughput and in subjective ratings. Eye tracking, with even minor sensible interaction design modifications, has tremendous potential in reshaping interactions in next-generation AR/VR head mounted displays.",,Session/Server 2,
P1271,"Kenichi Ito: The University of Tokyo; Juro Hosoi: The University of Tokyo; Yuki Ban: The University of Tokyo; Takayuki Kikuchi: Technology and Innovation Center, Daikin Industries, Ltd.; Kyosuke Nakagawa: Technology and Innovation Center, Daikin Industries, Ltd.; Hanako Kitagawa: Technology and Innovation Center, Daikin Industries, Ltd.; Chizuru Murakami: Technology and Innovation Center, Daikin Industries, Ltd.; Yosuke Imai: Technology and Innovation Center, Daikin Industries, Ltd.; Shinichi Warisawa: The University of Tokyo",Wind comfort and emotion can be changed by the cross-modal presentation of audio-visual stimuli of indoor and outdoor environments,"Previous research on wind stimuli for relaxation has overlooked the impact of multisensory stimuli on wind comfort. Our study aimed to investigate whether audio-visual stimuli in virtual environments can alter the effects of wind on comfort and emotions. We measured wind comfort and emotion when participants experienced outdoor and indoor virtual environments through virtual reality. Results indicate that the virtual environment of an outdoor meadow and natural wind sound significantly improved wind comfort, openness of wind, and emotional state. Simulated natural wind also reduced mental stress compared to a condition without wind, as shown by questionnaires and biometric data.",,Session/Server 2,
P1278,Carlos Quijano-Chavez: Federal University of Rio Grande do Sul; Carla M. Dal Sasso Freitas: Federal University of Rio Grande do Sul; Luciana Nedel: Federal University of Rio Grande do Sul (UFRGS),Comparing Scatterplot Variants for Temporal Trends Visualization in Immersive Virtual Environments,"Trends are changes in variables or attributes over time. Interpreting tendencies require observing the lines or points behavior regarding increments, decrements, or reversals. Previous work assessed variants of scatterplots like Animation, Small Multiples, and Overlaid Trails to compare the effectiveness of trends representation using large and small displays. In this work, we study how best to enable the analyst to explore and perform temporal trend tasks with these same techniques in immersive virtual environments. Results show that Overlaid Trails are the fastest overall, followed by Animation and Small Multiples, while accuracy is task-dependent. We also report results from interaction measures and questionnaires.",,Session/Server 2,
P1286,"Kanglei Zhou: Beihang University; Ruizhi Cai: Beihang University; Yue Ma: Beihang University; Qingqing Tan: Capital Institute of Pediatrics; Xinning Wang: Capital Institute of Pediatrics; Jianguo Li: Capital Institute of Pediatrics; Hubert P. H. Shum: Durham University; Frederick W. B. Li: University of Durham; Song Jin: Beijing Weilai high tech technology Co., Ltd; Xiaohui Liang: Beihang University",A Video-Based Augmented Reality System for Human-in-the-Loop Muscle Strength Assessment of Juvenile Dermatomyositis,"JDM is characterized by skin rashes and muscle weakness. The CMAS is commonly used to measure the degree of muscle involvement for diagnosis. However, humans are subject to personal bias, and automatic AQA algorithms cannot guarantee 100% accuracy. Therefore, we propose a video-based augmented reality system for human-in-the-loop muscle strength assessment of children with JDM. Our core insight is to visualize the AQA results as a virtual character facilitated by a 3D animation dataset, so that users can compare the real-world patient and the virtual character to verify the AQA results. The experimental results verify the effectiveness of our system.",,Session/Server 2,
P1289,Florian Weidner: Ilmenau University of Technology; Jana Elena Maier janamaier: Ilmenau University of Technology; Wolfgang Broll: Ilmenau University of Technology,"Eat, Smell, See: Investigating Cross-Modal Correspondence when Eating in VR","Integrating taste in AR/VR applications has various promising use cases - from social eating to the treatment of disorders. We present the results of a user study in which participants were confronted with congruent and incongruent visual and olfactory stimuli while eating a tasteless food product in VR. With our results, we highlight challenges that arise when trying to influence perception, show that vision does not always dominate or guide perception, and emphasize that tri-modal incongruency hampers perception enormously. We discuss our data within the context of multisensory integration, AR/VR human-food interaction, and basic human perception.",,Session/Server 2,
P1297,"Tianyang Dong: Zhejiang University of Technology; Tieqi Gao:  College of Computer Science and Technology, Zhejiang University of Technology; Yinyan Dong: Zhejiang University of Technology; Liming Wang: Zhejiang University of Technology; Kefan Hu: Zhejiang University of Technology; Jing Fan: Zhejiang University of Technology",FREE-RDW: A Multi-user Redirected Walking Method for Supporting Non-forward Steps,"Redirected walking (RDW) algorithms for non-forward steps can enrich the movement direction of users' virtual roaming. In addition, the non-forward motions have a greater curvature gain, which can be used to reduce resets in RDW. This paper presents a new method of multi-user RDW for supporting non-forward steps, which adds the options of sideward and backward steps to extend the virtual reality (VR) locomotion. Our method adopts a user collision avoidance strategy based on optimal reciprocal collision avoidance (ORCA) and optimizes it into a linear programming problem to obtain the optimal velocity for users. The experiments show that our method performs well in virtual scenes withå forward and non-forward steps.",,Session/Server 2,
P1310,Shiwei Cheng: Zhejiang University of Technology; Jieming Tian: Zhejiang University of Technology,A Haptic Stimulation-Based Training Method to Improve the Quality of Motor Imagery EEG Signal in VR,"With the emergence of brain-computer interaction interface (BCI) technology and virtual reality (VR), how to improve the quality of motor imagery (MI) electroencephalogram (EEG) signal has become a key issue for MI BCI applications under VR. In this paper, we proposed to enhance the quality of MI EEG signal by using haptic stimulation training. We designed a first-person perspective and a third-person perspective scene under VR, and the experimental results showed that the left- and right-hand MI EEG quality of the participants improved compared with that before training. We implemented a VR-BCI application system, in which the average classification accuracy by the participants after training increased.",,Session/Server 2,
P1319,Chun Wei Ooi: trinity college Dublin; Yuichi Hiroi: The University of Tokyo; Yuta Itoh: The University of Tokyo,A compact photochromic occlusion capable see-through display with holographic lenses.,"This paper presents a compact photochromic occlusion-capable OST design using multilayer, wavelength-dependent holographic optical lenses (HOLs). Our approach employs a single digital micromirror display (DMD) to form both the occlusion mask with UV light and a virtual image with visible light in a time-multiplexed manner. We demonstrate our proof-of-concept system on a bench-top setup and assess the appearance and contrasts of the displayed image. We also suggest potential improvements for current prototypes to encourage the community to explore this occlusion approach.",,Session/Server 2,
P1320,Mykola Maslych: University of Central Florida; Yahya Hmaiti: University of Central Florida; Ryan Ghamandi: University of Central Florida; Paige Leber: University of Central Florida; Ravi Kiran Kattoju: University of Central Florida; Jacob Belga: University of Central Florida; Joseph LaViola: University of Central Florida,Toward Intuitive Acquisition of Occluded VR Objects Through an Interactive Disocclusion Mini-map,"Standard selection techniques such as ray casting fail when virtual objects are partially or fully occluded. In this paper, we present two novel approaches that combine cone-casting, world-in-miniature, and grasping metaphors to disocclude objects in the representation local to the user. Through a within-subject study where we compared 4 selection techniques across 3 levels of object occlusion, we found that our techniques outperformed an alternative one that also focuses on maintaining the spatial relationships between objects. We discuss application scenarios and future research directions for these types of selection techniques.",,Session/Server 2,
P1322,Brendan David-John: Virginia Tech; Kevin Butler: University of Florida; Eakta Jain: University of Florida,Privacy-preserving datasets of eye-tracking samples with applications in XR,"XR technology has advanced significantly in recent years and will enable the future of work, education, socialization, and entertainment. Eye-tracking data supports XR interaction, animating virtual avatars, and rendering optimizations. While eye tracking enables beneficial applications, it also introduces a privacy risk by enabling re-identification of users. We applied privacy definitions of k-anonymity and plausible deniability (PD) to eye-tracking sample datasets and evaluated them against differential privacy (DP). Our results suggest that both PD and DP produced practical privacy-utility trade-offs between re-identification and activity classification accuracy, while k-anonymity performed best at retaining utility for gaze prediction.",,Session/Server 2,
P1344,"Junhua Liu: The chinese university of Hong Kong,Shenzhen; Boxiang Zhu: he Chinese University of Hong Kong, Shenzhen; Fangxin Wang: The Chinese University of Hong Kong, Shenzhen; Yili Jin: The Chinese University of Hong Kong, Shenzhen; Wenyi Zhang: The Chinese University of Hong Kong, Shenzhen; zihan xu: The Chinese University of Hong Kong, Shenzhen; Shuguang Cui: The Chinese University of Hong Kong",CaV3: Cache-assisted Viewport Adaptive Volumetric Video Streaming,"Volumetric video (VV) recently emerges as a new form of video application providing a photorealistic immersive 3D viewing experience. Existing works mostly focused on predicting the viewport for a tiling-based adaptive VV streaming, which however only has quite a limited effect on resource saving.  We argue that the content repeatability in the viewport can be further leveraged, and for the first time, propose a client-side cache-assisted strategy that aims to buffer the repeatedly appearing VV tiles in the near future to reduce the redundant content transmission. The extensive evaluation of the dataset confirms the superiority of CaV3, which outperforms the SOTA algorithm by 15.6%-43% in viewport prediction and 13%-40% in system utility.",,Session/Server 2,
P1355,Kosuke Hiratani: Osaka University; Daisuke Iwai: Osaka University; Yuta Kageyama: Osaka University; Parinya Punpongsanon: Osaka University; Takefumi Hiraki: Osaka University; Kosuke Sato: Osaka University,Shadowless Projection Mapping using Retrotransmissive Optics,"This paper presents a shadowless projection mapping system for interactive applications in which a target surface is frequently occluded from a projector with a user's body. We propose a delay-free optical solution for this critical problem. Specifically, as the primary technical contribution, we apply a large format retrotransmissive plate to project images onto the target surface from wide viewing angles. We also tackle technical issues unique to the proposed shadowless principle such as stray light and touch detection. We implement a proof-of-concept prototype and validate the proposed techniques through experiments.",,Session/Server 2,
P1357,Karl Eisenträger: Humboldt University of Berlin; Judith Haubner: Chemnitz University of Technology; Jennifer Brade: Institute for Machine Tools and Production Processes (IWP); Wolfgang Einhäuser: Chemnitz University of Technology; Alexandra Bendixen: Chemnitz University of Technology; Sven Winkler: Professorship of Production Systems and Processes; Philipp Klimant: Institute for Machine Tools and Production Processes; Georg Jahn: Chemnitz University of Technology,Evaluating the Effects of Virtual Reality Environment Learning on Subsequent Robot Teleoperation in an Unfamiliar Building,"We compared three methods to prepare for tasks performed by teleoperating a robot in a building. One group studied a floorplan, the second explored a VR reconstruction of the building from a normal-sized avatar’s perspective and a third explored the VR from a giant-sized avatar’s perspective. Giant VR and floorplan took less learning time than normal VR. Both VR methods significantly outperformed the floorplan in a orientation task. Navigation was quicker in the giant compared to the normal perspective and the floorplan. We conclude that normal and giant perspective in VR are viable for preparation of teleoperation in unfamiliar environments.",,Session/Server 2,
P1373,Sai-Keung Wong: National Yang Ming Chiao Tung University; Matias Volonte: Northeastern University; Kuan-yu Liu: Multimedia Engineering at National Chiao Tung University; Elham Ebrahimi: UNC Wilmington; Sabarish V. Babu: Clemson University,Comparing Visual Attention with Leading and Following Virtual Agents in a Collaborative Perception-Action Task in VR,"This paper presents a within-subject study to investigate the effects of leading and following behaviors on user visual attention behaviors when collaborating with a virtual agent (VA) during performing transportation tasks. There were two conditions, namely leader VA (LVA) and follower VA (FVA). The leader gave instructions to the follower to perform actions. In the FVA condition, the users played the leader role, while they played the follower role in the LVA condition. The preliminary results revealed significant differences in the user visual attention behaviors between the follower and leader VA conditions during the transportation tasks.",,Session/Server 2,
P1379,Miki Matsumuro: Ritsumeikan University; Shohei Mori: Graz University of Technology; Yuta Kataoka: Ritsumeikan University; Fumiaki Igarashi: Kusatsu; Fumihisa Shibata: Ritsumeikan University; Asako Kimura: Ritsumeikan Univ.,Modified Egocentric Viewpoint for Softer Seated Experience in Virtual Reality,"We aimed to change the perceived haptic features of a chair by shifting the position and angle of the users' viewpoints in virtual reality. To enhance the seat softness, we shifted the virtual viewpoint using an exponential formula soon after a user's bottom contacted the seat surface. We also manipulated the viewpoint to change the flexibility of the virtual backrest. Subjective evaluations confirmed that participants perceived the seat as softer and the backrest more flexible than the actual ones, though significant changes resulted in discomfort.",,Session/Server 2,
P1384,Manshul Belani: IIIT-Delhi; Harsh Vardhan Singh: Indraprastha Institute of Information Technology Delhi; Aman Parnami: IIIT-Delhi; Pushpendra Singh: IIIT-Delhi,Investigating Spatial Representation of Learning Content in Virtual Reality Learning Environments,"We discuss spatial representation of learning content in VR. The 1st study discusses the effect of 4 different placements of learning content in VR (learning laser cutting process) with 42 participants: world-anchored (TV screen in the environment), user-anchored (panel anchored to the controller or HMD of the user), and object-anchored (panel anchored to the object of interest). While knowledge gain, transfer, and cognitive load were not significantly different, the object-anchored placement scored significantly better than the TV screen and HMD conditions on 3 user experience scales. In the 2nd study, 22 participants chose from these 4 placements in the VR environment followed by semi-structured interviews to understand their preferences.",,Session/Server 2,
P1390,Wei Liang: Beijing Institute of Technology; Luhui Wang: Beijing Institute of Technology; Xinzhe Yu: Beijing Institute of Technology; Changyang Li: George Mason University; Rawan Alghofaili: George Mason University; Yining Lang: Alibaba Group; Lap-Fai Yu: George Mason University,Optimizing Product Placement for Virtual Stores,"The recent popularity of consumer-grade virtual reality devices has enabled users to experience immersive shopping in virtual environments. As in a real-world store, the placement of products in a virtual store should appeal to shoppers, which could be time-consuming, tedious, and non-trivial to create manually. Thus, this work introduces a novel approach for automatically optimizing product placement in virtual stores. Our approach considers product exposure and spatial constraints, applying an optimizer to search for optimal product placement solutions. We conducted qualitative scene rationality and quantitative product exposure experiments to validate our approach with users.",,Session/Server 2,
P1406,Yang Xu: Northwest University; Yuanfa Jiang: Northwest University; Shibo Wang: Northwest University; Kang Li: Northwest University; Guohua Geng: Northwest University,Delta Path Tracing for Real-Time Global Illumination in Mixed Reality,"Visual coherence between real and virtual objects is important in mixed reality. However, the illumination change produced by the inserted virtual objects is difficult to compute in real-time due to the heavy computation demands. In this work, we propose delta path tracing (DPT), which only computes the radiance blocked by the virtual objects from the light sources at the primary hit points of path tracing. DPT can reduce the number of direct illumination queries and avoid rendering scenes twice to improve performance. We implement DPT using hardware-accelerated ray tracing on modern GPUs, and the results demonstrate that our method can produce plausible visual coherence between real and virtual objects at real-time frame rates.",,Session/Server 2,
P1407,"Abby Wysopal: University of California, Santa Barbara; Vivian Ross: University of California, Santa Barbara; Joyce E Passananti: University of California, Santa Barbara; Kangyou Yu: University of California, Santa Barbara; Brandon Huynh: University of California, Santa Barbara; Tobias Höllerer: University of California, Santa Barbara",Level-of-Detail AR: Dynamically Adjusting Augmented Reality Level of Detail Based on Visual Angle,"We present a Level-of-Detail AR mechanism to dynamically render textual and interactable content based on the visual angle that an application subtends, taking into account legibility, interactability, and viewability. When tested, our mechanism functioned as intended out-of-the-box on 44 of the 45 standard user interface Unity prefabs in Microsoft's Mixed Reality Tool Kit. We additionally evaluated the mechanism's impact on task performance, user distance, and subjective satisfaction through a mixed-design user study with 45 participants. Statistical analysis of our results revealed significant task-dependent differences in user performance between the modes. User satisfaction was consistently higher for the Level-of-Detail AR condition.",,Session/Server 2,
P1411,Mallesham Dasari: Carnegie Mellon University; Edward Lu: Carnegie Mellon University; Michael W Farb: Carnegie Mellon University; Nuno Pereira: Carnegie Mellon University; Ivan Liang: Carnegie Mellon University; Anthony Rowe: Carnegie Mellon University,Scaling VR Video Conferencing,"Virtual reality platforms are being challenged to support live performances, sporting events, and conferences with thousands of users across seamless virtual worlds. Current systems struggle to meet these demands which has led to high-profile events with groups of users isolated in parallel sessions. To this end, we present an architecture that supports hundreds of users in a single virtual environment. We leverage the property of spatial locality with two key optimizations: 1) a Quality of Service scheme to prioritize traffic based on users’ locality, 2) a resource manager that allocates client connections across multiple servers based on user proximity. Through extensive evaluations, we demonstrate the scalability of our platform.",,Session/Server 2,
P1425,Yukang Yan: Tsinghua University; Haohua Liu: Cornell University; Yingtian Shi: Tsinghua University; Jingying Wang: University of Michigan; Ruici Guo: Beijing University of Post and Telecommunication; Zisu Li: The Hong Kong University of Science and Technology; Xuhai Xu: University of Washington; Chun Yu: Tsinghua University; Yuntao Wang: Tsinghua University; Yuanchun Shi: Tsinghua University,ConeSpeech: Exploring Directional Speech Interaction for Multi-Person Remote Communication in Virtual Reality,"We present ConeSpeech, a virtual reality (VR) based multi-user remote communication technique, which enables users to selectively speak to target listeners without distracting bystanders. With ConeSpeech, the user looks at the target listener and only in a cone-shaped area in the direction can the listeners hear the speech. We conducted a user study to determine the modality to control the cone-shaped delivery area. Then we implemented the technique and evaluated its performance in three typical multi-user communication tasks by comparing it to two baseline methods. Results show that ConeSpeech balanced the convenience and flexibility of voice communication.",,Session/Server 2,
P1438,Sunyoung Bang: Korea Advanced Institute of Science and Technology; Woontack Woo: KAIST ,Enhancing the Reading Experience on AR HMDs by Using Smartphones as Assistive Displays,"The reading experience on current augmented reality head mounted displays is often impeded by the devices’ low perceived resolution, translucency, and small field of view. To resolve this issue, we explore the use of smartphones as assistive displays to AR HMDs. To validate the feasibility of our approach, we conducted a user study in which we compared a smartphone-assisted hybrid interface against using the HMD only for two different text lengths. The results demonstrate that the hybrid interface yields a lower task load regardless of the text length, although it does not improve task performance. Furthermore, the hybrid interface provides a better experience regarding user comfort, visual fatigue, and perceived readability.",,Session/Server 2,
P1440,Riku Otono: Nara Institute of Science and Technology; Adélaïde Genay: Inria; Monica Perusquia-Hernandez: Nara Institute of Science and Technolgy; Naoya Isoyama: Nara Institute of Science and Technology; Hideaki Uchiyama: Nara Institute of Science and Technology; Martin Hachet: Inria; Anatole Lécuyer: Inria; Kiyoshi Kiyokawa: Nara Institute of Science and Technology,I'm Transforming! Effects of Visual Transitions to Change of Avatar on the Sense of Embodiment in AR,"We explore how applying smooth visual transitions at the moment of the change can help to maintain the SoE and benefit the general user experience. To address this, we implemented an AR system allowing users to embody a regular-shaped avatar that can be transformed into a muscular one through a visual effect. The avatar's transformation can be triggered either by the user through physical action (``active'' transition), or automatically launched by the system (``passive'' transition). The results showed that visual effects controlled by the user when changing their avatar's appearance can benefit their experience by preserving the SoE and intensifying the Proteus effects.",,Session/Server 2,
P1447,"Camille Truong-Allié: Mines Paris - PSL; Martin Herbeth: Spectral TMS; Alexis Paljic: MINES ParisTech, PSL-Research University","A study of the influence of AR on the perception, comprehension and projection levels of situation awareness","We examine how Augmented Reality (AR) impacts user's situation awareness (SA) on elements secondary to an AR-assisted main task. These elements can still provide relevant information. A good understanding of user's awareness about them is therefore interesting. 
In this regard, we measured SA about secondary elements in an industrial workshop in the context of an AR-assisted pedestrian navigation. 
We compared SA between three guidance conditions: a paper map, a virtual path, and a virtual path with virtual cues about secondary elements. We adapted an existing SA measure to a real-world environment and found that, in our settings, the use of AR decreased user's SA about secondary elements, mainly at the perception level.",,Session/Server 2,
P1449,Yann Moullec: Univ Rennes; Justine Saint-Aubert: Inria Bretagne-Atlantique; Mélanie Cogne: CHU Pontchaillou; Anatole Lécuyer: Inria,Assisted walking-in-place: Introducing assisted motion to walking-by-cycling in embodied Virtual Reality,"We investigated the use of a motorized bike to support the walk of an avatar in Virtual Reality. Our approach consists in assisting a walking-in-place technique called walking-by-cycling with a motorized bike in order to provide participants with a compelling walking experience while reducing their perceived effort. We conducted a study which showed that ""assisted walking-by-cycling"" induced more ownership, agency, and walking sensation than a static simulation. It also induced levels of ownership and walking sensation similar to that of active walking-by-cycling, but it induced less perceived effort, which promotes the use of our approach in situations where users cannot or do not want to exert much effort while walking in embodied VR.",,Session/Server 2,
P1452,Wai Tong: The Hong Kong University of Science and Technology; Meng Xia: Carnegie Mellon University; Kam Kwai Wong: The Hong Kong University of Science and Technology; Doug Bowman: Virginia Tech; Ting-Chuen Pong: Hong Kong University of Science and Technology; Huamin Qu: The Hong Kong University of Science and Technology; Yalong Yang: Virginia Tech,Towards an Understanding of Distributed Asymmetric Collaborative Visualization on Problem-solving,"With the ability to access various computing devices, such as Virtual Reality (VR) head-mounted displays, we aimed to provide an understanding of user experience in using collaborative visualization in a distributed asymmetric setting (i.e., PC-VR in different locations). To inform designs, we first conducted a formative study with 12 pairs of participants. We then improved our asymmetric design based on the key findings from the first study. Ten pairs of participants experienced enhanced PC-VR and PC-PC conditions in a follow-up study. We found that a well-designed asymmetric collaboration system could be as effective as a symmetric system. Participants who used the PC perceived less mental demand and effort in the PC-VR than in the PC-PC.",,Session/Server 2,
P1480,James F Mullen Jr: University of Maryland; Dinesh Manocha: University of Maryland ,PACE: Data-Driven Virtual Agent Interaction in Dense and Cluttered Environments,"We present PACE, a novel method for modifying motion-captured virtual agents to interact with and move throughout dense, cluttered 3D scenes. Our approach changes a given motion sequence of a virtual agent as needed to adjust to the obstacles and objects in the environment. We compare our method with prior motion generating techniques and highlight the benefits of our method with a perceptual study, where human raters preferred our method, and physical plausibility metrics, where our method performed. We have integrated our system with Microsoft HoloLens and demonstrate its benefits in real-world scenes. Our project website is available at https://gamma.umd.edu/pace/.",,Session/Server 3,
P1483,"Franziska Westermeier: Human-Computer Interaction Group, University of Würzburg; Larissa Brübach: University of Würzburg; Marc Erich Latoschik: University of Würzburg; Carolin Wienrich: University of Würzburg",Exploring Plausibility and Presence in Mixed Reality Experiences,"Our study investigates the impact of incongruencies on different information processing layers (i.e., sensation/perception and cognition layer) in Mixed Reality (MR), and its effects on plausibility, spatial and overall presence. In a simulated maintenance application participants performed operations in a randomized 2x2 design, experiencing either VR (congruent sensation/perception) or AR (incongruent sensation/perception). By inducing cognitive incongruence through the absence of traceable power outages, we aimed to explore the relationship between perceived cause and effect. Our results indicate that the effects of the power outages differ significantly in the perceived plausibility and spatial presence ratings between VR and AR.",,Session/Server 3,
P1491,"Martin Feick: DFKI, Saarland Informatics Campus; Kora Persephone Regitz: Saarland Informatics Campus; Anthony Tang: Singapore Management University; Tobias Jungbluth: DFKI, Saarland Informatics Campus; Maurice Rekrut: DFKI, Saarland Informatics Campus; Antonio Krüger: DFKI, Saarland Informatics Campus",Investigating Noticeable Hand Redirection in Virtual Reality using Physiological and Interaction Data,"Hand redirection is effective so long as the introduced offsets are not noticeably disruptive to users. We investigate the use of physiological and interaction data to detect movement discrepancies between a user's real and virtual hand. We ran a study with 22 participants, collecting EEG, ECG, EDA, RSP, and interaction data. Our results suggest that EEG and interaction data can be used to detect visuo-motor discrepancies, whereas ECG and RSP seem to suffer from inconsistencies. Our findings show that participants quickly adapt to large discrepancies, and suggest that there is no absolute threshold for possible non-detectable discrepancies.",,Session/Server 3,
P1492,Alexander Haley: University of Minnesota; Don Thorpe: University of Minnesota; Alex Pelletier: University of Minnesota; Svetlana Yarosh: University of Minnesota; Daniel F. Keefe: University of Minnesota,Inward VR: Toward a Qualitative Method for Investigating Interoceptive Awareness in VR,"VR can produce powerful illusions of being in another place or inhabiting another body, and theories of presence and embodiment provide valuable guidance to VR designers. However, VR can also be used to develop an awareness of one’s own body (i.e., interoceptive awareness); here, design guidelines and evaluative techniques are less clear. To address this, we present a qualitative methodology, including a reusable codebook, for adapting the Multidimensional Assessment of Interoceptive Awareness conceptual framework to explore interoceptive awareness in VR. We report results from an exploratory study (n=21) applying this method to understand the interoceptive awareness experiences of VR users.",,Session/Server 3,
P1502,Gang Li: University of Glasgow; Katharina Margareta Theresa Pöhlmann: University of Glasgow; Mark McGill: University of Glasgow; Chao Ping Chen: Shanghai Jiao Tong University; Stephen Anthony Brewster: University of Glasgow; Frank Pollick: University of Glasgow,Exploring Neural Biomarkers in Young Adults Resistant to VR Motion Sickness: A Pilot Study of EEG ,"VR motion sickness (VRMS) is seriously hampering the adoption of VR-based livelihood services, like VR healthcare and education. Based on existing datasets from a previous study, this paper investigated the differences in brainwaves between young adults who are relatively resistant and susceptible to VRMS. We found enhanced theta activity in the left parietal cortex in VRMS-resistant individuals (N=10) compared to VRMS-susceptible individuals (N=10). This finding offers new hypotheses regarding how to reduce VRMS by the enhancement of brain functions per se (e.g., via non-invasive transcranial electrostimulation techniques) without the need to redesign the existing VR content.",,Session/Server 3,
